EventName,EventDate,Quantity,Price
Sorry to Bother You,"Jul 28, 2018 5:00:00 PM",20,169.75
Sorry to Bother You,"Jul 28, 2018 7:30:00 PM",64,590.5
Sorry to Bother You,"Jul 29, 2018 2:30:00 PM",41,338.0
Sorry to Bother You,"Jul 29, 2018 5:00:00 PM",30,254.25
Sorry to Bother You,"Jul 29, 2018 7:30:00 PM",32,286.0
Sorry to Bother You,"Jul 30, 2018 5:00:00 PM",12,102.75
Sorry to Bother You,"Jul 30, 2018 7:30:00 PM",20,176.0
Sorry to Bother You,"Jul 31, 2018 5:00:00 PM",15,115.0
Space Jam,"Apr 19, 2017 10:00:00 PM",13,104.0
Space Jam,"Apr 20, 2017 10:00:00 PM",29,232.0
Space Jam,"Apr 28, 2017 10:00:00 PM",23,184.0
Space Jam,"Apr 29, 2017 10:00:00 PM",31,248.0
Space Jam,"Apr 30, 2017 11:30:00 AM",26,203.25
Space is the Place,"Feb 23, 2018 10:00:00 PM",27,192.0
Space is the Place,"Feb 24, 2018 10:00:00 PM",9,56.0
Speak Up,"Mar 23, 2019 2:00:00 PM",4,26.25
Stalker,"Sep 10, 2017 12:00:00 PM",19,190.0
Stalker,"Sep 4, 2017 7:00:00 PM",179,1780.0
Stan & Ollie,"Mar 10, 2019 1:30:00 PM",42,297.75
Stan & Ollie,"Mar 12, 2019 5:00:00 PM",9,65.5
Stan & Ollie,"Mar 14, 2019 5:00:00 PM",11,59.0
Stan & Ollie,"Mar 8, 2019 5:00:00 PM",23,188.5
Stan & Ollie,"Mar 9, 2019 5:00:00 PM",44,351.0
Starving the Beast,"Dec 1, 2016 7:30:00 PM",1,0.0
Stefan Zweig: Farewell to Europe,"Jun 11, 2017 7:00:00 PM",99,984.0
Step,"Aug 18, 2017 4:00:00 PM",5,38.0
Step,"Aug 18, 2017 6:00:00 PM",3,24.25
Step,"Aug 18, 2017 8:00:00 PM",4,35.5
Step,"Aug 19, 2017 2:00:00 PM",4,28.75
Step,"Aug 19, 2017 4:00:00 PM",7,53.75
Step,"Aug 19, 2017 6:00:00 PM",4,33.75
Step,"Aug 19, 2017 8:00:00 PM",10,91.0
Step,"Aug 20, 2017 2:00:00 PM",2,15.0
Step,"Aug 20, 2017 4:00:00 PM",18,135.5
Step,"Aug 20, 2017 8:00:00 PM",2,16.5
Step,"Aug 21, 2017 6:00:00 PM",4,37.5
Step,"Aug 21, 2017 8:00:00 PM",3,24.75
Step,"Aug 22, 2017 5:30:00 PM",6,52.25
Step,"Aug 23, 2017 4:00:00 PM",3,23.25
Step,"Aug 23, 2017 6:00:00 PM",3,24.0
Step,"Aug 23, 2017 8:00:00 PM",8,74.5
Step,"Aug 24, 2017 4:00:00 PM",39,234.5
Step,"Aug 24, 2017 6:00:00 PM",19,159.75
Step,"Aug 24, 2017 8:00:00 PM",19,168.25
Stop Making Sense,"Jul 19, 2017 10:00:00 PM",42,406.0
Stop Making Sense,"Jul 19, 2017 7:30:00 PM",120,1168.0
Studio 54,"Nov 10, 2018 5:00:00 PM",13,110.75
Studio 54,"Nov 11, 2018 7:30:00 PM",17,148.5
Studio 54,"Nov 13, 2018 5:00:00 PM",4,24.75
Studio 54,"Nov 15, 2018 7:30:00 PM",14,123.25
Summer 1993,"Sep 25, 2018 7:30:00 PM",22,80.0
Summer of 84,"Sep 13, 2018 10:00:00 PM",6,48.0
Summer of 84,"Sep 7, 2018 9:45:00 PM",8,48.0
Summer of 84,"Sep 8, 2018 9:45:00 PM",16,112.0
Summer with Monika,"Sep 3, 2018 7:30:00 PM",49,377.25
Superman,"Apr 27, 2018 10:00:00 PM",6,32.0
Superman,"Apr 28, 2018 10:00:00 PM",12,96.0
Superman,"Apr 29, 2018 11:30:00 AM",4,31.5
Superman,"May 3, 2018 10:00:00 PM",8,64.0
Suspiria (1977),"May 1, 2018 7:30:00 PM",122,1151.0
Suspiria (2018),"Dec 12, 2018 4:30:00 PM",24,203.25
Suspiria (2018),"Dec 13, 2018 10:00:00 PM",2,16.0
Suspiria (2018),"Dec 13, 2018 4:00:00 PM",12,101.25
Suspiria (2018),"Dec 13, 2018 9:30:00 PM",25,200.0
Suspiria (2018),"Dec 16, 2018 5:15:00 PM",20,172.0
Suspiria (2018),"Dec 19, 2018 7:15:00 PM",21,199.5
Suspiria (2018),"Dec 21, 2018 10:00:00 PM",14,112.0
Suspiria (2018),"Dec 7, 2018 10:00:00 PM",80,600.0
Suspiria (2018),"Dec 8, 2018 10:00:00 PM",38,296.0
Suspiria (2018),"Dec 8, 2018 5:00:00 PM",57,486.75
Suspiria (2018),"Dec 9, 2018 7:30:00 PM",29,256.25
Sustainable,"Jul 17, 2018 7:00:00 PM",1,0.0
Sword of Trust,"Aug 10, 2019 5:00:00 PM",11,93.25
Sword of Trust,"Aug 12, 2019 5:00:00 PM",12,72.0
Sword of Trust,"Aug 14, 2019 7:30:00 PM",9,83.0
Sword of Trust,"Aug 15, 2019 5:00:00 PM",8,67.0
Sword of Trust,"Aug 7, 2019 7:30:00 PM",39,110.0
Sword of Trust,"Aug 9, 2019 5:00:00 PM",4,34.25
T2 Trainspotting,"Apr 19, 2017 4:30:00 PM",5,39.0
T2 Trainspotting,"Apr 19, 2017 7:15:00 PM",29,255.75
T2 Trainspotting,"Apr 20, 2017 4:30:00 PM",6,32.25
T2 Trainspotting,"Apr 20, 2017 7:15:00 PM",28,248.0
Tales From The Hood,"Oct 17, 2017 7:30:00 PM",26,176.0
Tangerine,"Jun 28, 2019 9:30:00 PM",5,40.0
Tangerine,"Jun 29, 2019 9:30:00 PM",1,8.0
Taxi Driver,"Jan 19, 2018 10:00:00 PM",28,224.0
Taxi Driver,"Jan 20, 2018 10:00:00 PM",28,224.0
Tell Them We Are Rising: The Story of Black Colleges and Universities,"Feb 28, 2018 7:30:00 PM",33,254.0
Terminal Island,"Jul 10, 2017 8:00:00 PM",12,60.0
The 18th Annual Animation Show of Shows,"Jun 10, 2017 12:00:00 PM",40,384.0
The 18th Annual Animation Show of Shows,"Jun 11, 2017 12:00:00 PM",38,358.0
The 18th Annual Animation Show of Shows,"Jun 15, 2017 10:00:00 PM",17,154.0
The 19th Annual Animation Show of Shows,"Apr 1, 2018 12:00:00 PM",25,210.5
The 19th Annual Animation Show of Shows,"Apr 1, 2018 2:30:00 PM",23,188.0
The 19th Annual Animation Show of Shows,"Mar 31, 2018 12:00:00 PM",40,343.0
The Aftermath,"Apr 10, 2019 5:00:00 PM",1,8.0
The Aftermath,"Apr 10, 2019 7:30:00 PM",11,106.75
The Aftermath,"Apr 11, 2019 5:00:00 PM",7,58.25
The Aftermath,"Apr 11, 2019 7:30:00 PM",8,69.5
The Aftermath,"Apr 12, 2019 5:00:00 PM",7,58.25
The Aftermath,"Apr 12, 2019 7:30:00 PM",20,178.25
The Aftermath,"Apr 13, 2019 2:30:00 PM",8,66.25
The Aftermath,"Apr 13, 2019 5:00:00 PM",5,43.75
The Aftermath,"Apr 13, 2019 7:30:00 PM",27,249.0
The Aftermath,"Apr 14, 2019 2:30:00 PM",11,93.25
The Aftermath,"Apr 14, 2019 5:00:00 PM",12,98.25
The Aftermath,"Apr 15, 2019 5:00:00 PM",5,40.75
The Aftermath,"Apr 15, 2019 7:30:00 PM",2,16.5
The Aftermath,"Apr 16, 2019 5:00:00 PM",5,40.75
The Aftermath,"Apr 16, 2019 7:30:00 PM",10,93.5
The Aftermath,"Apr 17, 2019 5:00:00 PM",16,109.75
The Aftermath,"Apr 18, 2019 5:00:00 PM",18,144.75
The Aftermath,"Apr 5, 2019 5:00:00 PM",12,99.75
The Aftermath,"Apr 5, 2019 7:30:00 PM",25,223.0
The Aftermath,"Apr 6, 2019 2:30:00 PM",7,57.5
The Aftermath,"Apr 6, 2019 5:00:00 PM",12,99.75
The Aftermath,"Apr 6, 2019 7:30:00 PM",30,271.25
The Aftermath,"Apr 7, 2019 1:30:00 PM",18,142.0
The Aftermath,"Apr 7, 2019 7:30:00 PM",16,131.0
The Aftermath,"Apr 8, 2019 7:30:00 PM",11,61.5
The Aftermath,"Apr 9, 2019 4:00:00 PM",6,50.25
The Atomic Cafe,"Aug 21, 2018 7:30:00 PM",47,290.0
The BFG,"Jul 10, 2016 2:30:00 PM",8,63.0
The BFG,"Jul 10, 2016 5:00:00 PM",6,51.75
The BFG,"Jul 10, 2016 7:30:00 PM",10,91.25
The BFG,"Jul 12, 2016 7:30:00 PM",20,155.75
The BFG,"Jul 13, 2016 7:30:00 PM",12,111.0
The BFG,"Jul 14, 2016 5:00:00 PM",10,74.25
The BFG,"Jul 14, 2016 7:30:00 PM",4,36.0
The BFG,"Jul 2, 2016 2:30:00 PM",1,6.5
The BFG,"Jul 6, 2016 1:30:00 PM",11,85.0
The BFG,"Jul 6, 2016 4:30:00 PM",2,16.5
The BFG,"Jul 6, 2016 7:30:00 PM",13,114.75
The BFG,"Jul 7, 2016 1:30:00 PM",11,80.25
The BFG,"Jul 7, 2016 4:30:00 PM",5,39.0
The BFG,"Jul 7, 2016 7:30:00 PM",4,35.75
The BFG,"Jul 8, 2016 5:00:00 PM",7,52.5
The BFG,"Jul 8, 2016 7:30:00 PM",12,101.0
The BFG,"Jul 9, 2016 2:30:00 PM",4,33.0
The BFG,"Jul 9, 2016 5:00:00 PM",5,41.25
The BFG,"Jul 9, 2016 7:30:00 PM",16,145.0
The Bad Batch,"Jul 1, 2017 10:00:00 PM",20,160.0
The Bad Batch,"Jul 6, 2017 10:00:00 PM",18,144.0
The Bad Batch,"Jun 30, 2017 10:00:00 PM",23,184.0
The Beaches of Agnès,"Apr 18, 2019 7:30:00 PM",23,205.5
The Beatles: Eight Days a Week - The Touring Years,"Oct 1, 2016 7:00:00 PM",119,1044.75
The Beatles: Eight Days a Week - The Touring Years,"Oct 15, 2016 4:30:00 PM",40,283.5
The Beatles: Eight Days a Week - The Touring Years,"Oct 19, 2016 7:00:00 PM",40,348.75
The Beatles: Eight Days a Week - The Touring Years,"Oct 2, 2016 7:00:00 PM",68,601.0
The Beatles: Eight Days a Week - The Touring Years,"Oct 5, 2016 7:00:00 PM",76,638.5
The Beatles: Eight Days a Week - The Touring Years,"Oct 6, 2016 4:00:00 PM",36,281.0
The Beatles: Eight Days a Week - The Touring Years,"Sep 23, 2016 7:00:00 PM",80,689.0
The Beatles: Eight Days a Week - The Touring Years,"Sep 25, 2016 12:30:00 PM",51,375.5
The Beatles: Eight Days a Week - The Touring Years,"Sep 25, 2016 8:30:00 PM",28,243.75
The Beatles: Eight Days a Week - The Touring Years,"Sep 26, 2016 4:00:00 PM",26,180.0
The Beatles: Eight Days a Week - The Touring Years,"Sep 27, 2016 4:30:00 PM",38,296.25
The Beatles: Eight Days a Week - The Touring Years,"Sep 28, 2016 2:00:00 PM",21,165.75
The Beatles: Eight Days a Week - The Touring Years,"Sep 29, 2016 7:00:00 PM",73,654.0
The Beatles: Eight Days a Week - The Touring Years,"Sep 30, 2016 7:00:00 PM",51,453.75
The Beguiled,"Jul 1, 2017 2:30:00 PM",58,452.25
The Beguiled,"Jul 1, 2017 5:00:00 PM",27,195.75
The Beguiled,"Jul 1, 2017 7:30:00 PM",110,982.25
The Beguiled,"Jul 10, 2017 5:30:00 PM",22,173.25
The Beguiled,"Jul 11, 2017 5:00:00 PM",4,30.0
The Beguiled,"Jul 11, 2017 7:30:00 PM",16,146.5
The Beguiled,"Jul 12, 2017 5:00:00 PM",10,78.75
The Beguiled,"Jul 12, 2017 7:30:00 PM",19,178.75
The Beguiled,"Jul 13, 2017 5:00:00 PM",17,132.0
The Beguiled,"Jul 13, 2017 7:30:00 PM",44,400.25
The Beguiled,"Jul 2, 2017 2:00:00 PM",54,415.5
The Beguiled,"Jul 2, 2017 4:30:00 PM",64,501.75
The Beguiled,"Jul 3, 2017 5:00:00 PM",21,161.25
The Beguiled,"Jul 3, 2017 7:30:00 PM",48,443.75
The Beguiled,"Jul 4, 2017 2:30:00 PM",8,60.75
The Beguiled,"Jul 4, 2017 5:00:00 PM",74,582.75
The Beguiled,"Jul 4, 2017 7:30:00 PM",19,171.5
The Beguiled,"Jul 5, 2017 5:00:00 PM",23,180.75
The Beguiled,"Jul 5, 2017 7:30:00 PM",22,199.75
The Beguiled,"Jul 6, 2017 5:00:00 PM",22,168.75
The Beguiled,"Jul 6, 2017 7:30:00 PM",28,253.25
The Beguiled,"Jul 7, 2017 5:00:00 PM",17,132.0
The Beguiled,"Jul 7, 2017 7:30:00 PM",34,307.5
The Beguiled,"Jul 8, 2017 2:30:00 PM",40,311.25
The Beguiled,"Jul 8, 2017 5:00:00 PM",31,243.75
The Beguiled,"Jul 8, 2017 7:30:00 PM",56,478.75
The Beguiled,"Jul 9, 2017 2:30:00 PM",22,173.25
The Beguiled,"Jul 9, 2017 5:00:00 PM",19,149.25
The Beguiled,"Jul 9, 2017 7:30:00 PM",18,165.75
The Beguiled,"Jun 30, 2017 2:30:00 PM",33,253.5
The Beguiled,"Jun 30, 2017 5:00:00 PM",28,219.0
The Beguiled,"Jun 30, 2017 7:30:00 PM",60,540.0
The Big Bad Fox and Other Tales…,"Jul 27, 2019 11:30:00 AM",28,0.0
The Big Bad Fox and Other Tales…,"Jul 28, 2019 11:30:00 AM",59,0.0
The Big Lebowski,"Sep 2, 2016 10:00:00 PM",76,584.0
The Big Lebowski,"Sep 3, 2016 10:00:00 PM",67,520.0
The Big Lebowski,"Sep 4, 2016 11:30:00 AM",21,138.75
The Big Lebowski,"Sep 7, 2016 10:00:00 PM",34,264.0
The Big Sick,"Jul 14, 2017 4:30:00 PM",25,197.25
The Big Sick,"Jul 14, 2017 7:15:00 PM",73,654.75
The Big Sick,"Jul 15, 2017 1:45:00 PM",37,289.5
The Big Sick,"Jul 15, 2017 4:30:00 PM",13,104.25
The Big Sick,"Jul 15, 2017 7:15:00 PM",126,1099.25
The Big Sick,"Jul 16, 2017 1:45:00 PM",52,407.25
The Big Sick,"Jul 16, 2017 4:30:00 PM",64,510.0
The Big Sick,"Jul 16, 2017 7:15:00 PM",48,409.0
The Big Sick,"Jul 17, 2017 4:30:00 PM",16,125.25
The Big Sick,"Jul 17, 2017 7:15:00 PM",32,295.5
The Big Sick,"Jul 18, 2017 4:30:00 PM",14,109.5
The Big Sick,"Jul 18, 2017 7:15:00 PM",38,342.25
The Big Sick,"Jul 19, 2017 4:45:00 PM",27,210.75
The Big Sick,"Jul 20, 2017 4:30:00 PM",16,126.75
The Big Sick,"Jul 20, 2017 7:15:00 PM",43,372.0
The Big Sick,"Jul 21, 2017 4:30:00 PM",19,144.75
The Big Sick,"Jul 21, 2017 7:15:00 PM",56,507.0
The Big Sick,"Jul 22, 2017 1:45:00 PM",17,135.75
The Big Sick,"Jul 22, 2017 4:30:00 PM",43,340.5
The Big Sick,"Jul 22, 2017 7:15:00 PM",81,749.0
The Big Sick,"Jul 23, 2017 1:45:00 PM",33,244.5
The Big Sick,"Jul 23, 2017 4:30:00 PM",25,168.75
The Big Sick,"Jul 23, 2017 7:15:00 PM",21,175.75
The Big Sick,"Jul 24, 2017 4:30:00 PM",8,61.5
The Big Sick,"Jul 24, 2017 7:15:00 PM",37,320.5
The Big Sick,"Jul 25, 2017 4:30:00 PM",4,15.0
The Big Sick,"Jul 25, 2017 7:15:00 PM",27,241.75
The Big Sick,"Jul 26, 2017 4:30:00 PM",8,63.0
The Big Sick,"Jul 26, 2017 7:15:00 PM",35,300.5
The Big Sick,"Jul 27, 2017 4:30:00 PM",15,101.25
The Big Sick,"Jul 27, 2017 7:15:00 PM",38,322.5
The Biggest Little Farm,"Jun 10, 2019 7:30:00 PM",19,148.0
The Biggest Little Farm,"Jun 11, 2019 7:30:00 PM",11,103.25
The Biggest Little Farm,"Jun 13, 2019 7:30:00 PM",61,554.25
The Biggest Little Farm,"Jun 7, 2019 5:00:00 PM",11,90.25
The Biggest Little Farm,"Jun 8, 2019 12:00:00 PM",3,24.0
The Biggest Little Farm,"Jun 8, 2019 5:00:00 PM",31,252.0
The Biggest Little Farm,"Jun 9, 2019 2:30:00 PM",23,191.5
The Biggest Little Farm,"Jun 9, 2019 7:30:00 PM",13,107.75
The Bird with the Crystal Plumage,"Nov 10, 2018 9:30:00 PM",8,48.0
The Bird with the Crystal Plumage,"Nov 15, 2018 9:30:00 PM",10,80.0
The Bird with the Crystal Plumage,"Nov 9, 2018 9:30:00 PM",14,104.0
The Birth of a Nation,"Oct 10, 2016 4:15:00 PM",8,56.25
The Birth of a Nation,"Oct 10, 2016 7:00:00 PM",3,25.75
The Birth of a Nation,"Oct 11, 2016 7:00:00 PM",7,40.5
The Birth of a Nation,"Oct 12, 2016 1:45:00 PM",4,23.25
The Birth of a Nation,"Oct 12, 2016 4:15:00 PM",7,52.5
The Birth of a Nation,"Oct 12, 2016 7:00:00 PM",15,128.0
The Birth of a Nation,"Oct 13, 2016 1:45:00 PM",5,30.75
The Birth of a Nation,"Oct 13, 2016 4:15:00 PM",1,8.25
The Birth of a Nation,"Oct 13, 2016 7:00:00 PM",12,113.75
The Birth of a Nation,"Oct 13, 2016 9:45:00 PM",7,63.75
The Birth of a Nation,"Oct 15, 2016 11:30:00 AM",4,30.75
The Birth of a Nation,"Oct 16, 2016 11:30:00 AM",7,53.5
The Birth of a Nation,"Oct 6, 2016 7:00:00 PM",14,122.5
The Birth of a Nation,"Oct 7, 2016 4:15:00 PM",4,31.5
The Birth of a Nation,"Oct 7, 2016 7:00:00 PM",14,126.25
The Birth of a Nation,"Oct 7, 2016 9:45:00 PM",15,137.25
The Birth of a Nation,"Oct 8, 2016 11:00:00 AM",2,16.5
The Birth of a Nation,"Oct 8, 2016 1:45:00 PM",4,24.0
The Birth of a Nation,"Oct 8, 2016 4:15:00 PM",7,54.75
The Birth of a Nation,"Oct 8, 2016 7:00:00 PM",17,151.75
The Birth of a Nation,"Oct 8, 2016 9:45:00 PM",6,52.5
The Birth of a Nation,"Oct 9, 2016 11:00:00 AM",3,22.5
The Birth of a Nation,"Oct 9, 2016 1:45:00 PM",5,30.75
The Birth of a Nation,"Oct 9, 2016 4:15:00 PM",10,75.75
The Birth of a Nation,"Oct 9, 2016 7:00:00 PM",142,1284.25
The Black Cat,"Jun 8, 2018 10:00:00 PM",13,88.0
The Black Cat,"Jun 9, 2018 10:00:00 PM",9,64.0
The Blob (1988),"Oct 26, 2018 10:00:00 PM",25,184.0
The Book of Life,"Sep 23, 2017 11:30:00 AM",17,0.0
The Book of Life,"Sep 24, 2017 11:30:00 AM",19,0.0
The Cakemaker,"Mar 10, 2019 7:00:00 PM",84,710.0
The Clan,"Sep 22, 2017 5:15:00 PM",17,151.0
The Clan,"Sep 24, 2017 6:00:00 PM",13,111.0
The Clan,"Sep 27, 2017 3:45:00 PM",14,122.0
The Clovehitch Killer,"Jan 10, 2019 9:30:00 PM",33,232.0
The Clovehitch Killer,"Jan 4, 2019 9:30:00 PM",1,8.0
The Clovehitch Killer,"Jan 5, 2019 9:30:00 PM",18,144.0
The Club,"Sep 23, 2017 8:15:00 PM",26,233.5
The Club,"Sep 25, 2017 7:00:00 PM",17,151.0
The Club,"Sep 27, 2017 6:15:00 PM",8,65.5
The Dead Don't Die,"Aug 10, 2019 2:30:00 PM",13,104.25
The Dead Don't Die,"Aug 10, 2019 9:30:00 PM",35,272.0
The Dead Don't Die,"Aug 11, 2019 7:30:00 PM",28,256.0
The Dead Don't Die,"Aug 15, 2019 9:30:00 PM",21,168.0
The Dead Don't Die,"Aug 9, 2019 9:30:00 PM",20,152.0
The Death of Stalin,"Jun 1, 2018 5:00:00 PM",30,236.0
The Death of Stalin,"Jun 10, 2018 2:30:00 PM",40,337.25
The Death of Stalin,"Jun 13, 2018 8:50:00 PM",34,327.75
The Death of Stalin,"Jun 2, 2018 2:30:00 PM",18,134.0
The Death of Stalin,"Jun 2, 2018 7:30:00 PM",107,922.25
The Death of Stalin,"Jun 21, 2018 9:00:00 PM",23,218.5
The Death of Stalin,"Jun 3, 2018 12:00:00 PM",30,253.5
The Death of Stalin,"Jun 3, 2018 5:00:00 PM",50,419.5
The Death of Stalin,"Jun 4, 2018 7:30:00 PM",36,328.5
The Death of Stalin,"Jun 5, 2018 5:00:00 PM",22,185.75
The Death of Stalin,"Jun 7, 2018 8:45:00 PM",59,554.0
The Death of Stalin,"Jun 9, 2018 2:30:00 PM",37,313.25
The Endless,"May 25, 2018 10:00:00 PM",36,264.0
The Endless,"May 26, 2018 10:00:00 PM",20,160.0
The Endless,"May 30, 2018 7:30:00 PM",43,406.5
The Exorcist,"Nov 23, 2018 10:00:00 PM",2,8.0
The Exorcist,"Nov 24, 2018 10:00:00 PM",19,128.0
The Farewell,"Aug 16, 2019 4:30:00 PM",6,48.0
The Farewell,"Aug 16, 2019 7:00:00 PM",37,333.5
The Farewell,"Aug 17, 2019 12:00:00 PM",2,16.0
The Farewell,"Aug 17, 2019 2:30:00 PM",34,274.5
The Farewell,"Aug 17, 2019 4:30:00 PM",45,377.25
The Farewell,"Aug 17, 2019 7:00:00 PM",42,381.75
The Farewell,"Aug 18, 2019 12:00:00 PM",19,161.0
The Farewell,"Aug 18, 2019 2:30:00 PM",28,236.0
The Farewell,"Aug 18, 2019 5:00:00 PM",16,123.0
The Farewell,"Aug 18, 2019 7:30:00 PM",24,222.5
The Farewell,"Aug 19, 2019 5:00:00 PM",2,10.0
The Farewell,"Aug 20, 2019 5:00:00 PM",8,69.25
The Farewell,"Aug 20, 2019 7:30:00 PM",30,281.0
The Farewell,"Aug 21, 2019 5:00:00 PM",21,175.5
The Farewell,"Aug 21, 2019 7:30:00 PM",32,286.75
The Farewell,"Aug 22, 2019 4:30:00 PM",6,40.75
The Farewell,"Aug 22, 2019 7:00:00 PM",31,286.0
The Farewell,"Aug 23, 2019 5:00:00 PM",14,118.75
The Farewell,"Aug 24, 2019 5:00:00 PM",13,103.25
The Farewell,"Aug 25, 2019 2:30:00 PM",23,190.0
The Farewell,"Aug 25, 2019 7:30:00 PM",30,248.5
The Farewell,"Aug 26, 2019 5:00:00 PM",9,47.0
The Farewell,"Aug 27, 2019 7:30:00 PM",8,58.25
The Farewell,"Aug 28, 2019 5:00:00 PM",18,131.0
The Farewell,"Aug 29, 2019 5:00:00 PM",12,102.75
The Favourite,"Feb 10, 2019 5:00:00 PM",44,351.0
The Favourite,"Feb 12, 2019 4:00:00 PM",28,216.25
The Favourite,"Feb 2, 2019 7:00:00 PM",136,1240.0
The Favourite,"Feb 3, 2019 2:30:00 PM",74,582.5
The Favourite,"Feb 4, 2019 4:30:00 PM",37,303.5
The Favourite,"Feb 6, 2019 7:30:00 PM",58,520.25
The Favourite,"Feb 7, 2019 4:30:00 PM",29,238.75
The Favourite,"Feb 8, 2019 4:00:00 PM",9,76.5
The Favourite,"Feb 9, 2019 7:00:00 PM",100,926.75
The Favourite,"Mar 2, 2019 5:00:00 PM",99,776.25
The Favourite,"Mar 3, 2019 1:00:00 PM",44,370.75
The Favourite,"Mar 4, 2019 7:30:00 PM",30,262.25
The Favourite,"Mar 7, 2019 7:30:00 PM",37,296.0
The Florida Project,"Nov 10, 2017 10:00:00 PM",11,92.0
The Florida Project,"Nov 10, 2017 4:30:00 PM",17,126.0
The Florida Project,"Nov 10, 2017 7:15:00 PM",45,418.75
The Florida Project,"Nov 11, 2017 10:00:00 PM",13,119.25
The Florida Project,"Nov 11, 2017 1:45:00 PM",32,254.25
The Florida Project,"Nov 11, 2017 4:30:00 PM",25,200.25
The Florida Project,"Nov 11, 2017 7:15:00 PM",55,494.5
The Florida Project,"Nov 12, 2017 1:45:00 PM",14,99.5
The Florida Project,"Nov 12, 2017 4:30:00 PM",34,270.0
The Florida Project,"Nov 12, 2017 7:15:00 PM",23,195.5
The Florida Project,"Nov 13, 2017 4:30:00 PM",31,240.0
The Florida Project,"Nov 14, 2017 4:00:00 PM",6,48.0
The Florida Project,"Nov 15, 2017 1:45:00 PM",6,37.5
The Florida Project,"Nov 15, 2017 4:30:00 PM",7,53.25
The Florida Project,"Nov 15, 2017 7:15:00 PM",31,285.25
The Florida Project,"Nov 16, 2017 10:00:00 PM",8,73.5
The Florida Project,"Nov 16, 2017 4:30:00 PM",6,38.25
The Florida Project,"Nov 16, 2017 7:15:00 PM",15,141.25
The Florida Project,"Nov 17, 2017 7:00:00 PM",38,324.75
The Florida Project,"Nov 17, 2017 9:30:00 PM",18,159.0
The Florida Project,"Nov 18, 2017 7:00:00 PM",84,708.0
The Florida Project,"Nov 18, 2017 9:30:00 PM",10,91.5
The Florida Project,"Nov 19, 2017 5:00:00 PM",38,259.5
The Florida Project,"Nov 19, 2017 7:30:00 PM",28,253.0
The Florida Project,"Nov 20, 2017 7:30:00 PM",41,342.75
The Florida Project,"Nov 21, 2017 7:30:00 PM",29,247.25
The Florida Project,"Nov 22, 2017 7:00:00 PM",29,266.0
The Florida Project,"Nov 22, 2017 9:30:00 PM",9,86.0
The Florida Project,"Nov 23, 2017 7:00:00 PM",22,197.5
The Florida Project,"Nov 23, 2017 9:30:00 PM",6,52.5
The Fog,"Nov 2, 2018 10:00:00 PM",20,136.0
The Fog,"Nov 3, 2018 10:00:00 PM",23,184.0
The Fog,"Nov 8, 2018 10:00:00 PM",12,96.0
The Friends of Eddie Coyle,"Aug 6, 2017 7:00:00 PM",24,238.0
The Gospel According to André,"Sep 12, 2018 7:30:00 PM",8,68.25
The Gospel According to André,"Sep 7, 2018 5:00:00 PM",4,32.75
The Gospel According to André,"Sep 9, 2018 5:00:00 PM",19,150.0
The Grand Budapest Hotel,"Apr 11, 2018 10:00:00 PM",44,220.0
The Grand Budapest Hotel,"Apr 6, 2018 10:00:00 PM",75,385.0
The Grand Budapest Hotel,"Apr 7, 2018 10:00:00 PM",56,280.0
The Grand Budapest Hotel,"Apr 7, 2018 12:00:00 PM",23,115.0
The Grand Budapest Hotel,"Apr 8, 2018 12:00:00 PM",1,5.0
The Grand Budapest Hotel,"Apr 8, 2018 5:00:00 PM",47,235.0
The Guilty,"Nov 10, 2018 7:30:00 PM",49,405.25
The Guilty,"Nov 11, 2018 2:30:00 PM",31,262.25
The Guilty,"Nov 15, 2018 5:00:00 PM",31,223.5
The Guilty,"Nov 9, 2018 7:30:00 PM",32,301.5
The Handmaid's Tale,"Jun 7, 2017 10:00:00 PM",11,88.0
The Handmaid's Tale,"Jun 8, 2017 10:00:00 PM",19,152.0
The Handmaiden,"Dec 1, 2016 10:00:00 PM",49,384.0
The Handmaiden,"Dec 13, 2016 7:00:00 PM",27,239.0
The Handmaiden,"Dec 14, 2016 10:00:00 PM",17,155.0
The Handmaiden,"Dec 14, 2016 7:00:00 PM",43,356.0
The Handmaiden,"Nov 12, 2016 9:30:00 PM",1,8.0
The Handmaiden,"Nov 17, 2016 9:30:00 PM",2,16.0
The Handmaiden,"Nov 25, 2016 10:00:00 PM",30,224.0
The Handmaiden,"Nov 26, 2016 10:00:00 PM",45,352.0
The Handmaiden,"Nov 27, 2016 10:00:00 PM",12,96.0
The Handmaiden,"Nov 30, 2016 10:00:00 PM",43,344.0
The Heiresses,"Mar 22, 2019 7:30:00 PM",14,130.0
The Heiresses,"Mar 23, 2019 7:30:00 PM",19,170.75
The Heiresses,"Mar 24, 2019 5:00:00 PM",9,75.0
The Heiresses,"Mar 26, 2019 5:00:00 PM",4,17.5
The Heiresses,"Mar 27, 2019 5:00:00 PM",1,8.75
The Hero,"Aug 10, 2017 4:30:00 PM",34,269.25
The Hero,"Aug 4, 2017 4:30:00 PM",15,114.75
The Hero,"Aug 5, 2017 4:30:00 PM",27,210.75
The Hero,"Aug 6, 2017 2:00:00 PM",47,369.0
The Howling,"Oct 27, 2018 10:00:00 PM",9,64.0
The Innocents,"Aug 12, 2016 5:00:00 PM",24,186.0
The Innocents,"Aug 13, 2016 2:30:00 PM",33,259.5
